Flow Bytes/s,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd Packets/s,Packet Length Variance,ACK Flag Count,Down/Up Ratio,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Seg Size Min,Idle Min
0,0,0,0,0,0,0,0,1,0,0.954711914,0,0.357142857,0.000358361
5.24E-07,0.978351383,0.011787366,0.105984057,0.485534708,0,3.58E-07,0.000972961,0,0.004219409,0.125015259,0.00201416,0.357142857,0.000242508
0.000557927,0.00023378,-0.000422953,0.000720202,0.000596106,9.92E-05,0.001022535,0.000420172,0.000216746,-0.000872258,0.000471015,-0.000276655,0.141579315,-3.93E-05
6.38E-07,0.017883833,0.002980639,0.003365302,0.0078126,0.001891433,1.48E-06,0.000196604,0,0,0.125015259,0.959060669,0.357142857,0
1.07E-08,0.948903992,0.067778858,0.044813178,0.0834809,0.000104108,6.32E-08,7.12E-05,0,0,0.125015259,0.002700806,0.357142857,4.13E-05
-0.000506304,0.003097705,-0.00060822,0.000669014,0.000879553,-9.76E-05,0.000982921,-0.000188458,0.000867937,-0.000170636,0.41034258,0.003493405,0.571066462,-0.00044743
-0.000153586,-0.000100302,0.000248974,0.000528078,-0.000906659,1.52E-05,0.000329946,-0.000314564,0.000148566,0.003997552,0.12532329,0.003436286,0.357111101,9.08E-05
0.002277712,0.489527739,0.013277965,0.028303979,0.002483755,0.002527442,0.0021548,0.001999916,-0.002500272,0.004694807,0.123957085,0.025901687,0.366381078,-0.000354008
0.002810122,-0.049684449,0.012669288,0.001636711,0.004880634,-0.000849736,0.001211378,-0.003141271,0.77683366,-0.000267097,0.005921877,0.025583062,0.35170394,-0.000116772
5.48E-07,0.010035525,0.002007105,0.001847873,0.004319283,0.001300208,2.19E-06,3.69E-05,0,0,0.125015259,0.003921509,0.357142857,0
0.000188364,0.011040372,0.000291845,0.008698127,0.010817728,6.33E-05,0.000371881,0.000279627,0.000317421,0.003962843,0.125319128,0.003520017,0.357187047,-0.000156546
0.001144201,0.489368877,0.001965552,0.00420455,0.040216865,-0.002360953,0.000889324,0.000299138,0.00136631,0.001795133,0.124112327,0.01908903,-0.036391854,0.000110265
0.000152734,1.58E-05,5.28E-06,6.69E-06,9.13E-06,0,0.00085034,5.82E-05,0,0.004219409,0.125015259,0.002288818,0.357142857,0
0,0,0,0,0,0,0,0,1,0,0.954605103,0,0.357142857,0.000360241
7.72E-07,0.014911367,0.002485228,0.003704991,0.007813042,0.001255383,1.80E-06,0.000194515,0,0,0.125015259,0.959365845,0.357142857,0
1.96E-06,0.002745375,0.000915125,0.001491429,0.002067458,0,5.46E-06,0.00019788,0,0.004219409,0.125015259,0.000488281,0.357142857,0
2.18E-05,0.000256042,0.000256042,0,0.000256042,0.000256042,3.17E-05,0.00021367,0,0,1,0.500015259,0.357142857,0
7.21E-06,0,0,0,0,0,4.04E-05,2.39E-06,0,0.004219409,0,0,0.142857143,0
-0.000213959,-4.14E-05,0.000255696,0.000381262,0.00035516,-0.000731279,0.0004957,0.000446835,-8.13E-05,-0.00020867,0.12535708,0.00270691,0.356804555,0.000136277
1.76E-09,0,0,0,0,0,9.42E-09,9.06E-07,1,0,0.003921509,0.002197266,0.357142857,0.000220894
3.85E-07,0.011786992,0.003928997,0.009626223,0.011783883,2.00E-07,1.41E-06,0.000222588,0,0.004219409,0.125015259,0.003234863,0.357142857,0
1.02E-06,0.0036002,0.00090005,4.53E-05,0.0009461,0.000874792,5.79E-06,7.75E-06,0,0,0.125015259,1.53E-05,0.357142857,0
4.77E-07,0.05912255,0.007390319,0.029128093,0.058330658,0,6.32E-07,0.00055128,0,0.004219409,0.125015259,0.000961304,0.357142857,2.92E-05
-0.001352619,-0.017746726,0.014688769,0.03357925,0.012697763,-0.000952266,0.001604131,-0.001294738,0.00402514,0.004623132,-0.00988992,0.723573542,0.113230926,0.001353323
2.95E-08,0.051291875,0.017097292,0.041899688,0.05128695,2.25E-06,3.25E-07,1.22E-05,0,0.004219409,0.125015259,0.002166748,0.357142857,0
0,0,0,0,0,0,0,0,1,0,0.954589844,0,0.357142857,0.000359166
-0.000325623,0.001100549,0.00092202,0.00047292,0.000601137,0.000481215,0.001014702,-0.000568257,0.001134691,0.003136195,0.000817273,0.00183927,0.141288503,0.000317397
0,0,0,0,0,0,0.01923077,0,1,0.004219409,0.001800537,0.00390625,0.357142857,0
0.000570593,-0.001532548,0.002204539,0.369885226,0.000632073,0.851362601,-1.40E-05,0.000385265,0.002477009,0.003368423,0.40996768,0.00315287,0.572024094,-0.000791558
2.27E-05,8.79E-05,2.93E-05,6.74E-05,8.43E-05,3.75E-07,0.000180571,2.57E-05,0,0.004219409,0.125015259,0.003356934,0.357142857,0
3.96E-07,0.011471875,0.003823958,0.009367526,0.01146775,3.75E-07,1.45E-06,0.000222588,0,0.004219409,0.125015259,0.003234863,0.357142857,0
3.60E-08,0.984810108,0.057930008,0.228552429,0.4887743,8.33E-09,7.61E-08,0.000297458,0,0.004219409,0.125015259,0.000534058,0.357142857,0.000242004
6.93E-07,0.016702775,0.002783796,0.003670128,0.008061367,0.001570583,1.61E-06,0.000196567,0,0,0.125015259,0.959121704,0.357142857,0
0.000456556,-0.000652629,-0.000792533,-0.000496545,-0.000477083,6.24E-05,0.000202305,-0.000152155,-6.91E-05,0.003976672,1.000378105,0.003016438,0.357246269,-5.70E-05
5.06E-05,0.0006482,0.000863303,-0.000500644,-0.001072929,0.038683974,-0.000583173,0.000849874,1.00312874,0.000458755,0.004837008,0.000564265,0.57148407,-0.000824044
6.19E-05,0.177149337,0.00174452,0.001188355,0.062661747,0.010773981,0.000450346,0.00049032,-0.00073467,-0.000176329,0.125648502,0.965081455,0.358137563,-0.000155144
4.50E-06,0,0,0,0,0,1.92E-05,7.77E-06,0,0.004219409,0,0,0.142857143,0
1.04E-06,0.001054858,0.000263715,0.000305179,0.000586975,0.000144492,7.32E-06,4.70E-06,0,0,0.125015259,0.971725464,0.357142857,0
-0.00048719,0.019334087,0.000961463,0.057714819,0.491362661,-0.001209508,-5.73E-05,0.000709703,0.000346869,-0.001144914,0.124725827,0.128089314,0.356366537,0.000655897
0.000397002,0.003423401,-0.000589302,2.08E-05,0.001449555,-0.000371827,-0.000778946,0.000219558,-2.29E-05,0.000629757,0.410239745,0.002572222,0.571886623,-0.000375047
0.000525082,5.40E-06,5.40E-06,0,5.40E-06,5.40E-06,0.000802568,0.000209357,0,0,1,0.500015259,0.357142857,0
0.001852784,0.103150114,0.035508106,0.040907623,0.055335586,0.000815878,-0.000606337,0.001332196,0.002166549,0.000711558,0.411433263,0.002812786,0.571046787,-0.000131563
4.32E-05,0.000129067,4.30E-05,9.37E-05,0.000119267,1.58E-07,0.000129016,0.000211076,0,0.004219409,1,0.003356934,0.357142857,0
0.002208849,-0.043419732,0.009269299,0.004629504,0.014847624,-0.003191286,0.001721138,-0.003210702,0.007166578,-0.001665759,0.12680643,0.02815861,0.191207339,0.001110991
2.11E-08,0.980221558,0.08911105,0.280235118,0.491760542,8.33E-09,5.10E-08,0.000302391,0,0,0.125015259,0.000488281,0.357142857,0.000243731
4.89E-05,0,0,0,0,0,0.000290698,4.53E-06,0,0.004219409,0,0,0.142857143,0
0.001658358,0.271895745,-0.00299584,-0.000267811,0.013891466,-0.000947047,0.002427205,-0.000501669,0.788920028,0.002046472,0.134432365,0.49224969,0.36156932,-0.000445594
7.44E-08,0.000860833,0.000286944,0.000417401,0.000591475,2.58E-06,3.58E-07,4.68E-05,0,0,0.125015259,0.014450073,0.357142857,2.27E-05
9.46E-07,0.015554458,0.002222065,0.003499616,0.007812725,0.0011011,2.14E-06,0.000175174,0,0,0.125015259,0.976577759,0.357142857,0
0.000589184,-0.000217223,-0.000449923,0.001629201,0.001445751,-0.000711478,0.017669414,-8.24E-05,0.000473194,0.004553388,0.124216769,0.12380495,0.356500551,0.000708052
-0.000450084,0.002971053,0.000257865,7.20E-05,0.00103163,0.000328964,-0.000351723,2.34E-05,-2.40E-05,0.00419322,0.410743865,0.002912753,0.570987252,-0.000463486
4.46E-05,0.000125192,4.17E-05,9.31E-05,0.000117558,1.67E-07,0.000133094,0.000211076,0,0.004219409,1,0.003356934,0.357142857,0
3.12E-08,0.048509367,0.016169789,0.039625843,0.048504017,1.82E-06,3.44E-07,1.22E-05,0,0.004219409,0.125015259,0.002166748,0.357142857,0
1.24E-07,0.001016575,0.000508288,0.000954002,0.000984992,3.16E-05,2.73E-07,0.000191105,1,0,0.003356934,0.003234863,0.571428571,2.24E-05
0.000171857,0,0,0,0,0,0,9.06E-07,1,0,0.963928223,0,0.357142857,0
7.91E-05,-0.000846148,0.000167468,0.000270172,-0.000546219,-0.000194701,-5.85E-05,-0.000148437,1.56E-05,0.004835617,0.124857805,0.002899219,0.35686806,-0.000515932
3.40E-05,0.003051925,-1.21E-05,0.000823396,0.000898392,-0.001214472,-0.000277822,0.000142905,0.000517053,-0.000988658,0.40961714,0.002893974,0.570877454,0.00095771
0.000649756,-0.000431794,0.001216759,-0.000365423,0.000306126,0.000108129,0.001472243,2.81E-05,0.000704363,0.003853888,0.001060091,0.000801234,0.141327826,0.000692448
-0.000529716,0.026992815,0.013165145,0.025729545,0.034161603,0.000272684,0.000216027,0.001701192,1.000527466,0.004091296,0.001194372,0.003376392,0.571764845,-0.000485996
0.000132836,5.23E-05,-0.000209148,0.000390842,-0.000319725,-9.14E-06,-8.72E-05,0.000461544,-0.000428112,0.004546376,0.124777595,0.003194782,0.356948887,0.000311725
-0.000126421,-0.00027698,0.000271677,0.00048299,0.000306773,-0.000109226,0.000160447,0.000129393,0.000195523,0.003382476,0.124973599,0.003170902,0.357131031,-0.000383756
4.56E-07,0.009956567,0.003318855,0.008127183,0.009950542,2.25E-07,1.67E-06,0.000222588,0,0.004219409,0.125015259,0.003234863,0.357142857,0
6.79E-07,0.01671935,0.002786558,0.00358021,0.007942683,0.001653358,1.59E-06,0.000194515,0,0,0.125015259,0.959365845,0.357142857,0
4.42E-07,0.010276025,0.003425342,0.008391521,0.010272725,2.08E-07,1.62E-06,0.000222588,0,0.004219409,0.125015259,0.003234863,0.357142857,0
0.001384827,0.001388601,0.000731369,-0.000126685,0.001229539,-1.11E-05,-0.000102724,0.000329995,-0.000411285,0.004024759,-0.000918065,-0.000647249,0.141867274,0.000381244
0,0.004805725,0.004805725,0,0.004805725,0.004805725,1.73E-06,0,0,0.004219409,0.125015259,1.53E-05,0.571428571,0
-0.000513982,-7.99E-05,0.00017629,0.000448826,-0.000263893,0.000277448,0.000758335,5.63E-05,0.000245115,0.004058553,0.125229718,0.003122737,0.356898448,-0.000136448
-0.000298267,0.000139095,0.000224599,0.000258733,-0.000557781,-0.000339567,-0.000120344,0.000317172,0.000267683,0.003913365,0.124605601,0.002868067,0.35727853,-8.07E-05
1.32E-06,4.00E-07,4.00E-07,0,4.00E-07,4.00E-07,1.39E-05,1.48E-07,0,0.004219409,0,0,0.142857143,0
8.84E-09,0.933333333,0.058233279,0.057240938,0.085,6.30E-06,7.36E-08,7.55E-05,0,0,0.125015259,0.017242432,0.357142857,4.12E-05
-3.23E-05,0.003701359,-0.000246395,0.000461836,0.001087805,-0.000750913,0.000536362,-0.000162492,-0.000390344,0.000197303,0.410722749,0.003282066,0.571685226,-0.000782667
0.002462076,0.07845072,0.001843191,0.002011511,0.051983977,-0.002270993,0.000127107,-0.002196761,1.814660364,0.001421723,0.11808344,0.730090394,0.172387201,0.002952329
0.000179004,0.424107234,0.002967427,0.00116818,-0.002391558,-0.001686027,0.003063832,-0.001224009,-0.018564085,0.004942112,-0.032949839,0.012894862,0.183149747,-0.000670592
3.79E-07,0.009647492,0.002411873,3.77E-05,0.00243325,0.002377517,2.16E-06,7.75E-06,0,0,0.125015259,1.53E-05,0.357142857,0
3.70E-05,0,0,0,0,0,0.000283607,1.48E-06,0,0.004219409,0,0,0.142857143,0
-9.17E-05,0.035349907,0.012220134,0.022328452,0.033231798,0.839639665,0.000109491,-0.000467239,0.001089212,0.003392838,0.002144549,0.004458631,0.571666983,-0.000444917
3.99E-06,0.000353283,0.000353283,0,0.000353283,0.000353283,2.31E-05,2.52E-06,0,0.004219409,0,0,0.142857143,0
0.001190669,0.877532083,-0.00066369,0.055547775,-0.001373578,0.000587461,-2.35E-05,0.000103076,1.001591835,0.003405547,0.002603889,0.003570159,0.571392318,0.000497245
0.002148931,-0.029915018,0.001433417,0.02429784,0.0112592,-0.00035352,-0.000369643,0.002439248,0.007262806,0.000380589,-0.011021216,0.007892789,0.369119064,-0.001052667
3.81E-06,0,0,0,0,0,3.75E-05,1.64E-07,0,0.004219409,0,0,0.142857143,0
4.56E-07,0.044380392,0.003170028,0.003011667,0.008506717,0.000542767,1.36E-06,0.000207633,0,0.004219409,0.125015259,0.959365845,0.357142857,0
1.71E-07,0.000299075,0.000149538,0.000293991,0.000296442,2.63E-06,3.58E-07,0.000196477,1,0,0.003631592,0.003234863,0.571428571,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246558
0,0,0,0,0,0,0,0,1,0,0.954589844,0,0.357142857,0.000360505
-0.000637653,0.002812361,-0.000888329,0.000125403,0.001294768,-8.97E-05,0.000320988,-0.0002242,0.000135016,0.000784195,0.409436877,0.003015539,0.5720642,0.000185013
-6.41E-05,-0.00015785,0.0006394,0.000359811,-0.000228941,-0.000132696,0.00013055,-0.000375327,0.000640983,0.00422303,0.124888275,0.002543872,0.35712651,-0.000362899
6.75E-06,0.003126792,0.000148895,0.000405655,0.001176692,9.17E-08,2.93E-05,8.00E-05,0,0.004219409,0.410217285,0.00352478,0.571428571,0
0.000506671,3.93E-06,1.31E-06,1.93E-06,2.73E-06,8.33E-09,0.002820875,5.82E-05,0,0.004219409,0.125015259,0.002288818,0.357142857,0
4.70E-06,7.85E-05,7.85E-05,0,7.85E-05,7.85E-05,3.53E-05,1.81E-06,0,0.004219409,0,0,0.142857143,0
-6.71E-06,0.036367661,0.010839712,0.372345109,0.03913646,0.000648487,-0.001119344,-0.000854258,0.995508964,0.003616136,0.409165789,0.002965476,0.57148406,-0.001262201
3.44E-07,0.04081625,0.003710568,0.004002912,0.007916717,0.000181992,1.17E-06,0.000131615,0,0,0.125015259,0.954589844,0.357142857,0
2.54E-05,0.000236017,7.87E-05,0.000135335,0.000185267,3.83E-07,7.06E-05,0.000219046,0,0.004219409,0.410217285,0.003356934,0.571428571,0
0.001093387,-0.001269788,0.001407764,0.002264729,0.001093934,-6.97E-05,0.001723037,-0.00023481,0.001777505,0.004085787,0.000760195,-0.000469686,0.141419475,0.000639534
0.001825076,0.037745481,0.016805323,0.027324561,0.056694626,0.259846879,-3.23E-05,0.000296291,-0.003348834,0.003816381,0.409985115,0.003226134,0.571795076,0.000615622
1.44E-06,0.002535217,0.000633804,0.000153322,0.000793725,0.000564592,8.22E-06,7.75E-06,0,0,0.125015259,1.53E-05,0.357142857,0
0.000435959,4.29E-06,1.43E-06,1.98E-06,2.97E-06,2.33E-07,0.002427185,5.82E-05,0,0.004219409,0.125015259,0.002288818,0.357142857,0
0.000725672,-0.001366903,0.000594954,-0.000531071,0.000721543,-0.000617645,-0.000848608,0.000668913,4.98E-05,-2.31E-05,0.001323088,0.003158584,0.572423614,0.000302392
1.14E-06,0.001602483,0.001602483,0,0.001602483,0.001602483,4.62E-06,1.34E-05,0,0.004219409,0,0,0.142857143,0
2.04E-07,0.0023997,0.0007999,0.00156219,0.002059842,2.27E-06,4.38E-07,0.000186765,1,0,0.003356934,0.003234863,0.571428571,0
-0.000883752,-0.000180545,9.69E-05,2.84E-05,0.000445873,4.20E-05,0.000375529,0.000175779,-0.000329134,0.003955519,0.125411311,0.002994825,0.356876159,0.000484654
-0.000295985,7.16E-05,0.001784734,0.001480426,0.00064829,-1.80E-05,-3.85E-05,-0.000707282,0.00215671,0.000131281,0.00188402,0.001577558,0.142336978,0.000818185
0.000127202,-0.000286312,0.000662121,0.000570511,-9.57E-05,-0.000390208,0.000187309,0.000251473,2.08E-05,0.003713357,0.124399765,0.00260335,0.356803384,-1.42E-05
0.000595362,0.000530608,0.001297271,5.96E-05,0.000443472,-0.000940812,0.001274161,0.000207219,0.000896665,-0.000193257,0.001070103,0.00169772,0.141879477,0.000348704
-3.59E-05,-0.054955427,-0.000487537,-0.002543556,-0.001880885,-0.002630911,0.000383299,-0.001054023,0.002978344,9.82E-05,0.120020979,0.008398216,0.033846111,0.000352519
0,0,0,0,0,0,8.23E-08,0,0,0,0.125015259,0.652786255,0.357142857,0
2.60E-05,7.64E-05,2.55E-05,5.89E-05,7.35E-05,1.25E-07,0.00020674,2.57E-05,0,0.004219409,0.125015259,0.003356934,0.357142857,0
0.000202425,0.003077638,3.61E-05,0.000508653,0.00095164,0.000168414,0.000594491,0.000151315,-0.00018668,0.000367631,0.409204907,0.003243433,0.570850945,-0.000288705
1.08E-08,0.939387483,0.062625833,0.052624858,0.084371,0.0007926,6.84E-08,6.92E-05,0,0,0.125015259,0.002700806,0.357142857,4.15E-05
2.65E-08,0.503386758,0.041948896,0.061372765,0.083502242,8.67E-07,1.08E-07,0.000105462,0,0,0.125015259,0.001953125,0.357142857,4.15E-05
6.37E-07,0.017855117,0.002975853,0.003366487,0.007812858,0.001887683,1.48E-06,0.000196567,0,0,0.980239868,0.959121704,0.357142857,0
-2.40E-05,-6.33E-05,0.000955476,0.000810583,0.001210367,-0.000352139,0.000632466,0.000246546,0.00042044,-0.000548234,0.000878368,0.000974466,0.356862275,-2.94E-05
0.000443741,0.037459088,0.01121442,0.031471055,0.05466227,0.000735067,0.000729853,0.000955353,-0.002159917,0.003977777,0.408665793,0.004682054,0.573239395,-0.000372701
4.51E-05,0,0,0,0,0,0.000285063,1.80E-06,0,0.004219409,0,0,0.142857143,0
-8.82E-05,0.012333916,0.005280574,0.008906399,0.011859057,0.000246194,-0.000592667,-0.000132121,0.000685327,0.004216295,0.125651714,0.002933955,0.357519923,-0.000150501
0.000535532,0.65470422,0.010245902,0.001407411,0.00115866,0.000791116,0.000370978,-0.000459945,8.55E-05,0.001066983,0.124427217,0.968496831,0.357581058,3.03E-05
1.74E-09,0,0,0,0,0,9.28E-09,9.06E-07,1,0,0.003845215,0.000778198,0.357142857,0.000224145
0.002754044,-0.04485122,0.001477329,0.006350136,0.002286201,0.000128526,0.001634866,-0.00152683,0.885206326,0.003170657,-0.026411503,0.027441063,0.356559512,0.001534366
6.44E-07,0.0186596,0.003109933,0.00479487,0.0079428,0.000272283,1.49E-06,0.000164654,0,0,0.125015259,0.959060669,0.357142857,0
0.000366947,0.403958105,0.001165233,0.037085852,0.041583162,-3.48E-05,0.002647128,-0.002694624,0.001710637,0.000926644,0.120002059,0.026895173,0.013083849,-0.001116861
3.02E-08,0.230272692,0.046054538,0.140017217,0.223042975,3.17E-07,1.09E-07,5.69E-05,0,0.004219409,1,0.96421814,0.357142857,0.000111265
1.56E-05,0.000585617,9.76E-05,0.000228349,0.000389342,0,2.39E-05,0.000399203,0,0,0.125015259,0.00177002,0.357142857,0
-0.000784688,-0.000964496,1.26E-05,0.000512898,0.000856169,8.94E-06,0.001296526,0.000911202,0.00074417,-0.000632821,0.001427548,0.000959397,0.142483968,0.000416323
0.002130638,0.034003221,-0.003081927,0.003309481,0.046142802,-0.001533406,0.001605193,-0.001951654,1.366662249,-0.001199851,-0.017715901,0.663083764,0.123763208,-0.000113159
2.64E-08,0.5042427,0.042020225,0.06126806,0.083495892,1.15E-05,1.07E-07,0.000106353,0,0,0.125015259,0.001953125,0.357142857,4.13E-05
8.82E-05,0.01275625,0.008567776,0.06092821,0.091818432,0.000744243,-8.27E-06,0.000284898,-0.000644623,0.003087487,0.124429535,0.963980896,0.357422294,-0.000228042
-0.000513781,-2.71E-05,-3.39E-05,-0.00024763,0.000178164,-6.57E-05,0.000325443,9.58E-05,-0.000369908,0.00385615,0.12483817,0.002945259,0.357030109,-0.000102012
-8.85E-05,0.001086519,0.001301983,-0.00025855,0.001347961,-0.000104622,0.001007668,-7.38E-05,-0.000621316,0.003971312,0.125256954,0.002433484,0.357519903,-0.000414153
5.08E-07,0,0,0,0,0,4.10E-06,5.78E-07,0,0.004219409,0,0,0.142857143,0
1.39E-06,0.000342817,0.000342817,0,0.000342817,0.000342817,6.23E-06,4.28E-06,0,0.004219409,0,0,0.142857143,0
1.81E-07,0.000275767,0.000137883,0.000234029,0.000254825,2.09E-05,3.83E-07,0.000195672,1,0,0.003631592,0.003234863,0.571428571,0
1.01E-10,0,0,0,0,0,9.09E-08,6.42E-10,1,0,0.003875732,0.004760742,0.357142857,0
-0.000250118,-0.000607294,-0.000143161,-0.000119226,-0.000241698,0.000635487,-0.000167451,0.000712932,-0.000307503,0.003811014,0.125700926,0.002552115,0.356716719,0.000646092
-0.000178312,-4.96E-05,0.000756908,0.00046295,0.000290625,-0.000288306,3.59E-05,0.000239493,-0.000137963,0.004453398,0.125070547,0.031161325,0.357468038,-3.45E-05
1.67E-07,0.073391292,0.012231882,0.029340118,0.054235192,0.000990908,3.90E-07,0.000169903,0,0,0.125015259,0.95930481,0.357142857,2.64E-05
3.40E-07,0.0511379,0.00511379,0.005928299,0.015057858,0.000656092,8.67E-07,0.000264738,0,0.004219409,0.125015259,0.959121704,0.357142857,0
2.44E-07,0.016966575,0.002827763,0.005537954,0.010407467,2.68E-05,1.58E-06,9.14E-06,0,0,0.125015259,0.966293335,0.357142857,0
0.000213225,6.27E-06,2.09E-06,2.58E-06,3.34E-06,0,0.001970443,1.70E-05,0,0.004219409,0.125015259,0.002288818,0.357142857,0
3.76E-06,0.000306517,0.000306517,0,0.000306517,0.000306517,2.70E-05,2.37E-06,0,0.004219409,0,0,0.142857143,0
4.53E-07,0.01002365,0.003341217,0.008184543,0.010019708,2.08E-07,1.66E-06,0.000222588,0,0.004219409,0.125015259,0.003234863,0.357142857,0
0,0,0,0,0,0,0,0,1,0,0.031280518,0,0.357142857,2.88E-05
7.68E-06,0,0,0,0,0,6.09E-05,5.04E-07,0,0.004219409,0,0,0.142857143,0
-0.000278343,0.040201259,0.011406976,0.024276089,0.036020193,0.000762837,0.001549644,0.000835126,1.007369924,0.004712255,0.409176639,0.003058496,0.57069425,-0.000101922
0.000614195,0.506204413,0.015004911,0.033750859,0.037282662,0.001190225,-0.00027139,0.000435004,0.002861859,0.00283236,0.409201697,0.002724907,0.57165473,-0.000223029
-3.31E-05,-0.000409373,0.000285017,0.000372658,2.52E-05,0.000248727,-0.000386064,-0.000312451,-7.96E-06,0.004211193,0.125207582,0.003103972,0.356861973,0.000214222
2.87E-05,0.000560358,8.01E-05,0.000206782,0.000392008,1.00E-07,4.78E-05,0.000415221,0,0,0.125015259,0.00189209,0.357142857,0
0,0,0,0,0,0,1.02E-06,0,0,0,0.015640259,1.53E-05,0.357142857,0
4.09E-08,0.4925,0.037908254,0.060262594,0.083333333,0,1.18E-07,0.000301782,0,0.004219409,0.125015259,0.001754761,0.357142857,3.74E-05
1.33E-06,0.002758883,0.000689721,0.000215709,0.000918192,0.000607075,7.55E-06,7.75E-06,0,0,0.125015259,1.53E-05,0.357142857,0
0.000430104,0.002840729,0.000302371,0.000525663,0.001504766,-0.000835434,-0.000652132,0.000231215,0.000484069,-0.000335336,0.409501007,0.003548034,0.57110696,0.000102503
-0.001289113,0.003081003,0.001000267,0.000876029,0.001526251,0.000801405,0.000341204,0.000261297,0.00047836,-0.000100801,0.410332324,0.003527825,0.571033574,-0.000476475
4.55E-06,0.000275525,0.000275525,0,0.000275525,0.000275525,2.90E-05,1.81E-06,0,0.004219409,0,0,0.142857143,0
0.000259216,1.75E-05,1.75E-05,0,1.75E-05,1.75E-05,0.000379507,0.000212849,0,0,1,0.500015259,0.357142857,0
-0.000522114,-0.002427463,0.00012991,-5.31E-05,-0.001468792,-5.94E-05,-6.40E-05,0.000515973,2.65E-07,0.004708923,0.409782415,0.003492231,0.571284636,-0.000380095
-0.000409381,-0.000372606,-0.00010737,0.000109784,-0.000125757,-0.000290351,0.00022796,-0.000624105,0.000125482,0.003798199,0.124461788,0.002908881,0.357372564,-0.000633591
0.001067941,-0.001292289,0.134487447,-0.001007821,-0.000484709,0.000756074,0.000372512,0.00019072,-0.001004421,0.00529884,0.0012131,7.83E-05,0.572446527,0.000319592
7.48E-08,0.236118375,0.023611838,0.05400661,0.084164292,8.33E-09,1.94E-07,0.000363495,0,0.004219409,0.125015259,0.002075195,0.357142857,3.38E-05
4.14E-07,0.010972758,0.003657586,0.008960562,0.0109693,1.67E-07,1.52E-06,0.000222588,0,0.004219409,0.125015259,0.003234863,0.357142857,0
0.000216067,0.00262517,0.000342738,0.000876868,0.001073421,-0.000305879,0.000240004,0.000354796,0.000610604,0.00047431,0.410048112,0.003756098,0.57126482,0.00053463
7.41E-05,3.78E-05,1.26E-05,2.79E-05,3.54E-05,0,0.000412797,5.82E-05,0,0.004219409,0.125015259,0.002288818,0.357142857,0
1.47E-06,-0.000120185,0.000196534,0.000342028,-0.000186996,7.14E-05,2.47E-07,5.67E-05,0.000575057,0.0040248,0.12500084,0.002727488,0.356593732,0.000492128
5.05E-07,0.022102408,0.003683735,0.00287504,0.007812808,0.002642883,1.18E-06,0.000194515,0,0,0.980239868,0.959365845,0.357142857,0
1.83E-07,7.25E-05,3.63E-05,1.53E-05,4.39E-05,2.86E-05,3.74E-07,0.000200206,1,0,0.003356934,0.003234863,0.571428571,0
-6.65E-05,0.032395079,0.012311768,0.030869958,0.034437068,0.001485117,-7.22E-06,0.00034217,0.99507155,0.003832455,0.410457492,0.004230359,0.570711619,-0.000529963
0.00084548,0.002271822,0.001747145,0.001160048,0.002100264,0.001750935,0.001959289,-0.00109958,0.001652954,0.003543897,-0.00288223,-0.004497484,0.14143263,0.001065908
5.57E-07,0.021919333,0.002191933,0.004194556,0.009466083,5.47E-05,2.04E-06,0.000162925,0,0.004219409,0.125015259,0.95930481,0.357142857,0
0.000449037,4.88E-06,1.63E-06,2.60E-06,3.63E-06,0,0.0025,5.82E-05,0,0.004219409,0.125015259,0.002288818,0.357142857,0
-0.000224789,-0.049738182,0.009025706,-0.003812402,0.040976907,-0.000126457,0.00143504,-0.003441704,0.007627199,0.003342848,-0.01019012,0.014226572,0.365111345,0.002268339
4.86E-12,0,0,0,0,0,4.39E-09,6.42E-10,1,0,0.00390625,1.53E-05,0.357142857,0.000475131
1.65E-07,0.000584942,0.000292471,0.000132124,0.000358492,0.00022645,3.52E-07,0.000194143,1,0,0.003631592,0.003234863,0.571428571,0
0.000257752,0.035292004,0.444136875,-0.001352629,-0.000345592,0.000952472,0.000462588,0.000670494,0.993071966,0.005106392,0.00340617,0.002883821,0.572842935,-0.000621125
5.11E-06,0,0,0,0,0,3.21E-05,2.01E-06,0,0.004219409,0,0,0.142857143,0
1.68E-07,0.000436717,0.000109179,0.000185495,0.0003011,5.64E-06,5.98E-07,0.000176479,1,0.004219409,0.003631592,0.003448486,0.571428571,0
0.000549249,-0.000240286,-0.002018578,-0.000362278,-0.001124414,-0.000123144,0.000213717,0.000591938,1.000238106,0.00432497,0.001950154,0.002765406,0.570679929,-0.000439743
3.48E-06,0.000181842,0.000181842,0,0.000181842,0.000181842,2.46E-05,1.81E-06,0,0.004219409,0,0,0.142857143,0
0.000926532,0,0,0,0,0,0.010869565,1.04E-06,1,0,0.002090454,1.53E-05,0.357142857,0
-1.11E-05,0.020086331,0.000948371,0.000798001,0.008160744,0.000137496,0.0015384,-0.000365599,0.001236035,0.004030174,0.125084601,0.96548312,0.356541807,0.000893109
1.25E-07,0.000285967,0.000142983,0.000211465,0.00024865,3.73E-05,2.76E-07,0.000191337,1,0,0.003356934,0.003234863,0.571428571,2.24E-05
